COUNTRY;MAKE;OEM;OEM_NEW;PRICE;PRICE_NEW;VALID_FROM (YYYYMMDD);VALID_UNTIL (YYYYMMDD)
RO;033;C2Z20557;;0;;;
RO;033;C2Z20573;;17749;;;
RO;033;C2Z2060;;314184;;;
RO;033;C2Z2061;;314184;;;
RO;033;C2Z2062;;189712;;;
RO;033;C2Z2063;;196601;;;
RO;033;C2Z20640;;282017;;;
RO;033;C2Z20695;;7315;;;
RO;033;C2Z20696;;7315;;;
RO;033;C2Z20701LML;;583239;;;
RO;033;C2Z20744;;211480;;;
RO;033;C2Z20756;;13576;;;
RO;033;C2Z20762;;5788984;;;
RO;033;C2Z20762E;;4344556;;;
RO;033;C2Z2078;;8000;;;
RO;033;C2Z20800;;25367;;;
RO;033;C2Z20835;;1766517;;;
RO;033;C2Z20889;;54117;;;
RO;033;C2Z20971JMN;;161114;;;
RO;033;C2Z20973JMN;;161114;;;
RO;033;C2Z2124;;40171;;;
RO;033;C2Z2137;;18395;;;
RO;033;C2Z21404;;36180;;;
RO;033;C2Z21406;;164314;;;
RO;033;C2Z21455;;136619;;;
RO;033;C2Z21477;;93319;;;
RO;033;C2Z21478;;96255;;;
RO;033;C2Z21481;;97225;;;
RO;033;C2Z21482;;108897;;;
RO;033;C2Z21483;;68205;;;
RO;033;C2Z21484;;68205;;;
RO;033;C2Z21487;;137073;;;
RO;033;C2Z21488;;137073;;;
RO;033;C2Z21489;;71048;;;
RO;033;C2Z2148XXX;;347850;;;
RO;033;C2Z21491;;82800;;;
RO;033;C2Z21497;;59812;;;
RO;033;C2Z21500;;15275;;;
RO;033;C2Z21527;;16948;;;
RO;033;C2Z21528;;8031;;;
RO;033;C2Z21548AMT;;230552;;;
RO;033;C2Z21549AMT;;230552;;;
RO;033;C2Z21553XXX;;67470;;;
RO;033;C2Z21554XXX;;115910;;;
RO;033;C2Z21555SEL;;28918;;;
RO;033;C2Z21556LEG;;28918;;;
RO;033;C2Z2156;;51309;;;
RO;033;C2Z2157;;51309;;;
RO;033;C2Z21572;;43451;;;
RO;033;C2Z21608;;15814;;;
RO;033;C2Z21611;;42832;;;
RO;033;C2Z21684;;5339;;;
RO;033;C2Z21707;;7560;;;
RO;033;C2Z21711;;5339;;;
RO;033;C2Z21774;;1133957;;;
RO;033;C2Z2178;;95744;;;
RO;033;C2Z21810;;17273;;;
RO;033;C2Z21825;;167037;;;
RO;033;C2Z21847LFN;;125810;;;
RO;033;C2Z21848LFN;;125810;;;
RO;033;C2Z21849LFN;;125810;;;
RO;033;C2Z21854LEG;;377966;;;
RO;033;C2Z21856LEG;;377966;;;
RO;033;C2Z21858YSJ;;377966;;;
RO;033;C2Z21862LEG;;359962;;;
RO;033;C2Z21863LEG;;419958;;;
RO;033;C2Z21864LEG;;419958;;;
RO;033;C2Z21864YSJ;;419958;;;
RO;033;C2Z21867LEG;;419958;;;
RO;033;C2Z21869LEG;;359962;;;
RO;033;C2Z21871LEG;;359962;;;
RO;033;C2Z21871YSJ;;359962;;;
RO;033;C2Z21882LEG;;131995;;;
RO;033;C2Z21883LEG;;131995;;;
RO;033;C2Z21884LEG;;131995;;;
RO;033;C2Z21885LEG;;131995;;;
RO;033;C2Z2189;;42975;;;
RO;033;C2Z21906;;56582;;;
RO;033;C2Z21927;;7230;;;
RO;033;C2Z21928;;12908;;;
RO;033;C2Z21929;;7230;;;
RO;033;C2Z21930;;25563;;;
RO;033;C2Z21951;;44808;;;
RO;033;C2Z21964;;4320;;;
RO;033;C2Z21970;;41515;;;
RO;033;C2Z21974;;10051;;;
RO;033;C2Z21976;;112888;;;
RO;033;C2Z21978;;9081;;;
RO;033;C2Z21983;;124222;;;
RO;033;C2Z21985;;110303;;;
RO;033;C2Z2200;;49729;;;
RO;033;C2Z22025;;2011;;;
RO;033;C2Z22041;;142750;;;
RO;033;C2Z22042;;10452;;;
RO;033;C2Z22043;;10452;;;
RO;033;C2Z22059;;35673;;;
RO;033;C2Z22061;;5784;;;
RO;033;C2Z22063;;41306;;;
RO;033;C2Z22073;;6834;;;
RO;033;C2Z22078;;17749;;;
RO;033;C2Z22091;;20998;;;
RO;033;C2Z22113;;349808;;;
RO;033;C2Z22115;;349808;;;
RO;033;C2Z22132;;467093;;;
RO;033;C2Z22133;;483557;;;
RO;033;C2Z2214;;692742;;;
RO;033;C2Z2214E;;603859;;;
RO;033;C2Z22155;;22586;;;
RO;033;C2Z22168LFN;;114139;;;
RO;033;C2Z22168SEL;;114139;;;
RO;033;C2Z22170LFN;;246940;;;
RO;033;C2Z22170SEL;;250215;;;
RO;033;C2Z22197;;501174;;;
RO;033;C2Z22210;;474071;;;
RO;033;C2Z22211;;499418;;;
RO;033;C2Z22216JMN;;40407;;;
RO;033;C2Z22216LEG;;49752;;;
RO;033;C2Z22217JMN;;40407;;;
RO;033;C2Z22217LEG;;49752;;;
RO;033;C2Z22248;;128089;;;
RO;033;C2Z22287;;148922;;;
RO;033;C2Z22297;;160095;;;
RO;033;C2Z22298;;318923;;;
RO;033;C2Z22299;;11466;;;
RO;033;C2Z22303;;226796;;;
RO;033;C2Z22333;;71404;;;
RO;033;C2Z22339;;55149;;;
RO;033;C2Z2236;;29670;;;
RO;033;C2Z22403;;53138;;;
RO;033;C2Z22404;;53138;;;
RO;033;C2Z22408;;617280;;;
RO;033;C2Z22409;;280210;;;
RO;033;C2Z22410;;280210;;;
RO;033;C2Z22412;;15560;;;
RO;033;C2Z22422;;9994;;;
RO;033;C2Z22447LML;;240283;;;
RO;033;C2Z22474PEC;;142617;;;
RO;033;C2Z22488;;77749;;;
RO;033;C2Z22490;;95882;;;
RO;033;C2Z22514;;268886;;;
RO;033;C2Z22516;;370588;;;
RO;033;C2Z22546;;1487944;;;
RO;033;C2Z22562;;853946;;;
RO;033;C2Z2265;;14923;;;
RO;033;C2Z22695;;316373;;;
RO;033;C2Z22718;;184778;;;
RO;033;C2Z22723;;181080;;;
RO;033;C2Z22769;;39807;;;
RO;033;C2Z22777;;280210;;;
RO;033;C2Z22778;;40211;;;
RO;033;C2Z22779;;40211;;;
RO;033;C2Z22782;;35352;;;
RO;033;C2Z22810;;34823;;;
RO;033;C2Z22824;;18123;;;
RO;033;C2Z22825;;108626;;;
RO;033;C2Z22829;;38178;;;
RO;033;C2Z22831;;28749;;;
RO;033;C2Z22850AMN;;28549;;;
RO;033;C2Z22852AMN;;28549;;;
RO;033;C2Z22872;;40563;;;
RO;033;C2Z2288;;17958;;;
RO;033;C2Z22881;;67933;;;
RO;033;C2Z22882;;72672;;;
RO;033;C2Z22929;;286765;;;
RO;033;C2Z22930;;286765;;;
RO;033;C2Z22940;;362988;;;
RO;033;C2Z22963PVJ;;447452;;;
RO;033;C2Z22964PVJ;;447452;;;
RO;033;C2Z23045;;5651;;;
RO;033;C2Z23046;;5651;;;
RO;033;C2Z23088;;77464;;;
RO;033;C2Z23089;;78506;;;
RO;033;C2Z23121;;33083;;;
RO;033;C2Z23174;;52542;;;
RO;033;C2Z23180;;35784;;;
RO;033;C2Z23190;;42103;;;
RO;033;C2Z23191;;158315;;;
RO;033;C2Z23194LHJ;;40407;;;
RO;033;C2Z23195PVJ;;40407;;;
RO;033;C2Z23197PVJ;;40407;;;
RO;033;C2Z23221;;8975;;;
RO;033;C2Z23224;;4038351;;;
RO;033;C2Z23329;;108626;;;
RO;033;C2Z23360;;71964;;;
RO;033;C2Z23362;;12321;;;
RO;033;C2Z23398;;382371;;;
RO;033;C2Z23423;;20998;;;
RO;033;C2Z23424;;20290;;;
RO;033;C2Z23439;;14274;;;
RO;033;C2Z2348APJ;;60604;;;
RO;033;C2Z2348SEL;;60604;;;
RO;033;C2Z23511;;18897;;;
RO;033;C2Z23512;;23218;;;
RO;033;C2Z23516;;239954;;;
RO;033;C2Z23539E;;742948;;;
RO;033;C2Z23572LJG;;237876;;;
RO;033;C2Z23573LJG;;279761;;;
RO;033;C2Z23577LJG;;237876;;;
RO;033;C2Z23581AMY;;303077;;;
RO;033;C2Z23585APG;;367954;;;
RO;033;C2Z23589YSS;;367954;;;
RO;033;C2Z23605LJG;;279761;;;
RO;033;C2Z23609YSS;;367954;;;
RO;033;C2Z23611YSS;;367954;;;
RO;033;C2Z23621LJG;;279761;;;
RO;033;C2Z23622LJG;;279761;;;
RO;033;C2Z23625LJG;;279761;;;
RO;033;C2Z23626LJG;;279761;;;
RO;033;C2Z23629AMY;;303077;;;
RO;033;C2Z23630AMY;;303077;;;
RO;033;C2Z23633APG;;367954;;;
RO;033;C2Z23634APG;;367954;;;
RO;033;C2Z23636LJG;;279761;;;
RO;033;C2Z23638LEG;;303077;;;
RO;033;C2Z23640YXF;;303077;;;
RO;033;C2Z23643LJG;;279761;;;
RO;033;C2Z23645LEG;;303077;;;
RO;033;C2Z23647YXF;;303077;;;
RO;033;C2Z23649SEL;;137437;;;
RO;033;C2Z23650SEL;;137437;;;
RO;033;C2Z23655SEL;;137437;;;
RO;033;C2Z23656SEL;;137437;;;
RO;033;C2Z23660;;771635;;;
RO;033;C2Z23662;;464633;;;
RO;033;C2Z23663;;771635;;;
RO;033;C2Z23671;;771635;;;
RO;033;C2Z23676;;661283;;;
RO;033;C2Z23679;;771635;;;
RO;033;C2Z23807;;576378;;;
RO;033;C2Z23808;;576378;;;
RO;033;C2Z23819;;333233;;;
RO;033;C2Z23820;;333233;;;
RO;033;C2Z23821;;170579;;;
RO;033;C2Z23822;;170579;;;
RO;033;C2Z23823;;181641;;;
RO;033;C2Z23824;;181641;;;
RO;033;C2Z23829;;384253;;;
RO;033;C2Z23830;;384253;;;
RO;033;C2Z23831;;141678;;;
RO;033;C2Z23832;;141678;;;
RO;033;C2Z23850;;287495;;;
RO;033;C2Z23851;;338599;;;
RO;033;C2Z23852;;99771;;;
RO;033;C2Z23891;;14835;;;
RO;033;C2Z23981;;77157;;;
RO;033;C2Z24065;;77157;;;
RO;033;C2Z2411AMN;;27134;;;
RO;033;C2Z2421PVJ;;31926;;;
RO;033;C2Z24229YSH;;375185;;;
RO;033;C2Z24239;;27192;;;
RO;033;C2Z2423PVJ;;31926;;;
RO;033;C2Z24241;;45780;;;
RO;033;C2Z2436LEG;;22359;;;
RO;033;C2Z2436SEL;;22359;;;
RO;033;C2Z24437PEC;;148175;;;
RO;033;C2Z24438PEC;;170201;;;
RO;033;C2Z24480;;601483;;;
RO;033;C2Z24481;;601483;;;
RO;033;C2Z24483;;133829;;;
RO;033;C2Z24484;;133829;;;
RO;033;C2Z24647;;255546;;;
RO;033;C2Z24652;;574981;;;
RO;033;C2Z24655;;106779;;;
RO;033;C2Z24724;;54117;;;
RO;033;C2Z24775;;8409;;;
RO;033;C2Z24776;;8409;;;
RO;033;C2Z24812;;548777;;;
RO;033;C2Z24817LML;;172069;;;
RO;033;C2Z24825YTQ;;1078905;;;
RO;033;C2Z24848;;11854;;;
RO;033;C2Z24853;;88664;;;
RO;033;C2Z25004;;8156;;;
RO;033;C2Z25025;;8392;;;
RO;033;C2Z25033;;117988;;;
RO;033;C2Z25053LFN;;229301;;;
RO;033;C2Z25053SEL;;229301;;;
RO;033;C2Z25086NED;;66607;;;
RO;033;C2Z25086SEL;;66607;;;
RO;033;C2Z25087NED;;66607;;;
RO;033;C2Z25087SEL;;66607;;;
RO;033;C2Z25088NED;;66607;;;
RO;033;C2Z25088SEL;;66607;;;
RO;033;C2Z25089NED;;66607;;;
RO;033;C2Z25089SEL;;66607;;;
RO;033;C2Z25102;;36896;;;
RO;033;C2Z25104;;36896;;;
RO;033;C2Z25105;;36896;;;
RO;033;C2Z25110;;128778;;;
RO;033;C2Z25111;;911053;;;
RO;033;C2Z25123;;216366;;;
RO;033;C2Z25124;;216366;;;
RO;033;C2Z25151;;137856;;;
RO;033;C2Z25152;;137856;;;
RO;033;C2Z25161;;106779;;;
RO;033;C2Z25174;;51981;;;
RO;033;C2Z25176;;51981;;;
RO;033;C2Z25178;;51981;;;
RO;033;C2Z25189;;66736;;;
RO;033;C2Z25293;;38596;;;
RO;033;C2Z25308;;200574;;;
RO;033;C2Z25310;;200574;;;
RO;033;C2Z25312;;203333;;;
RO;033;C2Z25313;;341465;;;
RO;033;C2Z25365;;97777;;;
RO;033;C2Z25366;;97626;;;
RO;033;C2Z25372;;7916;;;
RO;033;C2Z2539;;44158;;;
RO;033;C2Z2540;;44158;;;
RO;033;C2Z25486;;11515;;;
RO;033;C2Z25506YTR;;419958;;;
RO;033;C2Z25509LEG;;419958;;;
RO;033;C2Z25510LEG;;419958;;;
RO;033;C2Z25511LEG;;419958;;;
RO;033;C2Z25528;;56515;;;
RO;033;C2Z25529;;56515;;;
RO;033;C2Z25548;;62780;;;
RO;033;C2Z25550;;62780;;;
RO;033;C2Z25582;;62095;;;
RO;033;C2Z25605;;100398;;;
RO;033;C2Z25607LML;;360737;;;
RO;033;C2Z25608LML;;422481;;;
RO;033;C2Z25614;;1443705;;;
RO;033;C2Z25657;;52764;;;
RO;033;C2Z25658;;52764;;;
RO;033;C2Z25668;;121801;;;
RO;033;C2Z25669;;232100;;;
RO;033;C2Z25670;;232100;;;
RO;033;C2Z25696;;62629;;;
RO;033;C2Z25697;;62629;;;
RO;033;C2Z25698;;116648;;;
RO;033;C2Z25702;;40777;;;
RO;033;C2Z25703;;59679;;;
RO;033;C2Z25704;;68747;;;
RO;033;C2Z25705;;68747;;;
RO;033;C2Z25707LML;;491691;;;
RO;033;C2Z25709;;897059;;;
RO;033;C2Z25710;;105853;;;
RO;033;C2Z25731;;77180;;;
RO;033;C2Z25732;;77180;;;
RO;033;C2Z25733;;47496;;;
RO;033;C2Z25734;;47496;;;
RO;033;C2Z25749;;338599;;;
RO;033;C2Z25810;;14069;;;
RO;033;C2Z25811;;10305;;;
RO;033;C2Z25818;;973638;;;
RO;033;C2Z25829LML;;214128;;;
RO;033;C2Z25831LML;;214293;;;
RO;033;C2Z25865;;184021;;;
RO;033;C2Z25867;;192609;;;
RO;033;C2Z25875;;10670;;;
RO;033;C2Z25876;;15111;;;
RO;033;C2Z25877;;9945;;;
RO;033;C2Z25878;;9945;;;
RO;033;C2Z25888;;696124;;;
RO;033;C2Z25904;;417777;;;
RO;033;C2Z25905;;417777;;;
RO;033;C2Z25908;;176875;;;
RO;033;C2Z25909;;185267;;;
RO;033;C2Z25934LML;;277167;;;
RO;033;C2Z25936;;67083;;;
RO;033;C2Z25957;;67083;;;
RO;033;C2Z25984;;216865;;;
RO;033;C2Z25985;;214097;;;
RO;033;C2Z26007;;768948;;;
RO;033;C2Z26070;;55149;;;
RO;033;C2Z26071;;54704;;;
RO;033;C2Z26072;;62513;;;
RO;033;C2Z26118AMT;;111905;;;
RO;033;C2Z26119AMT;;111905;;;
RO;033;C2Z26155;;512636;;;
RO;033;C2Z26175;;63888;;;
RO;033;C2Z26184;;19605;;;
RO;033;C2Z26185;;16281;;;
RO;033;C2Z26186;;16281;;;
RO;033;C2Z26187;;17505;;;
RO;033;C2Z26264;;200574;;;
RO;033;C2Z26281;;124587;;;
RO;033;C2Z26292LEG;;139987;;;
RO;033;C2Z26292YSH;;139987;;;
RO;033;C2Z26299;;436609;;;
RO;033;C2Z26302;;120916;;;
RO;033;C2Z26303;;166013;;;
RO;033;C2Z26304;;27432;;;
RO;033;C2Z26305;;218684;;;
RO;033;C2Z26306;;15627;;;
RO;033;C2Z26309;;217216;;;
RO;033;C2Z26326;;28896;;;
RO;033;C2Z26353;;50401;;;
RO;033;C2Z26354;;50401;;;
RO;033;C2Z26369;;55082;;;
RO;033;C2Z26371;;200574;;;
RO;033;C2Z26411;;56515;;;
RO;033;C2Z26413;;56515;;;
RO;033;C2Z26476;;14875;;;
RO;033;C2Z2649;;349933;;;
RO;033;C2Z2652;;402172;;;
RO;033;C2Z2653;;416612;;;
RO;033;C2Z26550;;130086;;;
RO;033;C2Z26552;;189285;;;
RO;033;C2Z2670;;230614;;;
RO;033;C2Z2671;;8966;;;
RO;033;C2Z2672;;9415;;;
RO;033;C2Z26736;;106779;;;
RO;033;C2Z26760;;651097;;;
RO;033;C2Z26780;;8329;;;
RO;033;C2Z26781;;8329;;;
RO;033;C2Z26790;;99677;;;
RO;033;C2Z26791;;99677;;;
RO;033;C2Z26801;;306891;;;
RO;033;C2Z26823JYG;;3217400;;;
RO;033;C2Z2686;;179158;;;
RO;033;C2Z26920;;508129;;;
RO;033;C2Z26924;;508129;;;
RO;033;C2Z26958;;62754;;;
RO;033;C2Z2696;;293083;;;
RO;033;C2Z26960;;225906;;;
RO;033;C2Z26983;;150600;;;
RO;033;C2Z26989;;71070;;;
RO;033;C2Z26990;;71070;;;
RO;033;C2Z26991;;71070;;;
RO;033;C2Z26992;;71760;;;
RO;033;C2Z27006YTL;;367954;;;
RO;033;C2Z27007YTL;;303077;;;
RO;033;C2Z27008YTL;;303077;;;
RO;033;C2Z27015YTL;;303077;;;
RO;033;C2Z27016YTN;;66607;;;
RO;033;C2Z27017YTN;;66607;;;
RO;033;C2Z27018YTN;;66607;;;
RO;033;C2Z27019YTN;;66607;;;
RO;033;C2Z27138;;23000;;;
RO;033;C2Z27139;;15333;;;
RO;033;C2Z27140;;24219;;;
RO;033;C2Z27141;;32963;;;
RO;033;C2Z27142;;25065;;;
RO;033;C2Z27143;;32963;;;
RO;033;C2Z27151;;147360;;;
RO;033;C2Z27153;;147360;;;
RO;033;C2Z27168;;20428;;;
RO;033;C2Z27169;;20428;;;
RO;033;C2Z27184;;26542;;;
RO;033;C2Z27185;;26542;;;
RO;033;C2Z27286;;398417;;;
RO;033;C2Z27288;;86622;;;
RO;033;C2Z27300;;220981;;;
RO;033;C2Z27328;;50797;;;
RO;033;C2Z27329;;50797;;;
RO;033;C2Z27351;;12476;;;
RO;033;C2Z27352;;12476;;;
RO;033;C2Z27356;;14176;;;
RO;033;C2Z27357;;14176;;;
RO;033;C2Z27358;;14176;;;
RO;033;C2Z27377AMT;;66914;;;
RO;033;C2Z27377JMN;;66914;;;
RO;033;C2Z27378AMT;;66914;;;
RO;033;C2Z27379AMT;;93328;;;
RO;033;C2Z27379PVJ;;115580;;;
RO;033;C2Z27380AMT;;111905;;;
RO;033;C2Z27384PVJ;;111905;;;
RO;033;C2Z27394;;27953;;;
RO;033;C2Z27424;;126171;;;
RO;033;C2Z2745LEG;;66607;;;
RO;033;C2Z2745NED;;66607;;;
RO;033;C2Z2746LEG;;66607;;;
RO;033;C2Z2746NED;;66607;;;
RO;033;C2Z27481LEG;;187425;;;
RO;033;C2Z27515;;67942;;;
RO;033;C2Z27539;;171909;;;
RO;033;C2Z2753LEG;;66607;;;
RO;033;C2Z2753NED;;66607;;;
RO;033;C2Z27540;;130830;;;
RO;033;C2Z2754LEG;;69944;;;
RO;033;C2Z2754NED;;66607;;;
RO;033;C2Z27564;;605439;;;
RO;033;C2Z27576;;421827;;;
RO;033;C2Z27636;;739495;;;
RO;033;C2Z27676;;271516;;;
RO;033;C2Z27677;;416545;;;
RO;033;C2Z27722;;78043;;;
RO;033;C2Z27724;;233595;;;
RO;033;C2Z27741;;16058;;;
RO;033;C2Z27742;;8000;;;
RO;033;C2Z27743;;8000;;;
RO;033;C2Z27746;;14069;;;
RO;033;C2Z27763;;118237;;;
RO;033;C2Z27765;;118237;;;
RO;033;C2Z27766;;118237;;;
RO;033;C2Z27767;;118237;;;
RO;033;C2Z27770;;118237;;;
RO;033;C2Z27811;;79814;;;
RO;033;C2Z27820;;16806;;;
RO;033;C2Z27827;;23939;;;
RO;033;C2Z27834;;91018;;;
RO;033;C2Z27835;;58918;;;
RO;033;C2Z27836;;81803;;;
RO;033;C2Z27866;;170752;;;
RO;033;C2Z27867;;151650;;;
RO;033;C2Z27884LEG;;122322;;;
RO;033;C2Z27885LEG;;125988;;;
RO;033;C2Z27887;;90667;;;
RO;033;C2Z27888;;52800;;;
RO;033;C2Z27889SEL;;37800;;;
RO;033;C2Z27890SEL;;37800;;;
RO;033;C2Z27908;;36006;;;
RO;033;C2Z27909;;36006;;;
RO;033;C2Z27910;;39001;;;
RO;033;C2Z27929;;366833;;;
RO;033;C2Z28100;;17571;;;
RO;033;C2Z2811;;13042;;;
RO;033;C2Z2812;;13042;;;
RO;033;C2Z28162;;48973;;;
RO;033;C2Z2820;;4307;;;
RO;033;C2Z2821;;4307;;;
RO;033;C2Z2824;;24949;;;
RO;033;C2Z28244;;341728;;;
RO;033;C2Z28245;;119505;;;
RO;033;C2Z2825;;27143;;;
RO;033;C2Z28264;;13967;;;
RO;033;C2Z28265;;13197;;;
RO;033;C2Z2827;;82904;;;
RO;033;C2Z2828;;91988;;;
RO;033;C2Z2833;;7653;;;
RO;033;C2Z28362;;20317;;;
RO;033;C2Z28366;;46107;;;
RO;033;C2Z28368;;97079;;;
RO;033;C2Z28396;;64262;;;
RO;033;C2Z28397;;64262;;;
RO;033;C2Z28398;;104990;;;
RO;033;C2Z28399;;104990;;;
RO;033;C2Z28400;;58687;;;
RO;033;C2Z28401;;104990;;;
RO;033;C2Z28402;;104990;;;
RO;033;C2Z28403;;109084;;;
RO;033;C2Z28404;;67186;;;
RO;033;C2Z28406;;67186;;;
RO;033;C2Z28408;;67186;;;
RO;033;C2Z28409;;67186;;;
RO;033;C2Z28427;;313169;;;
RO;033;C2Z28428;;46321;;;
RO;033;C2Z28429;;13691;;;
RO;033;C2Z28430;;13691;;;
RO;033;C2Z28431;;18519;;;
RO;033;C2Z28434;;7515;;;
RO;033;C2Z2844;;7404;;;
RO;033;C2Z2846;;56751;;;
RO;033;C2Z28466;;63261;;;
RO;033;C2Z2847;;56751;;;
RO;033;C2Z2848;;15333;;;
RO;033;C2Z28532;;12792;;;
RO;033;C2Z2858;;33314;;;
RO;033;C2Z2859;;33314;;;
RO;033;C2Z2872;;12601;;;
RO;033;C2Z28949;;36758;;;
RO;033;C2Z28951;;223628;;;
RO;033;C2Z28952;;223628;;;
RO;033;C2Z28954;;223628;;;
RO;033;C2Z28955;;223628;;;
RO;033;C2Z28969;;33435;;;
RO;033;C2Z28979;;30800;;;
RO;033;C2Z28982;;37346;;;
RO;033;C2Z28983;;37346;;;
RO;033;C2Z28985;;37346;;;
RO;033;C2Z28994;;233311;;;
RO;033;C2Z28995;;281737;;;
RO;033;C2Z28996;;209100;;;
RO;033;C2Z28997;;183915;;;
RO;033;C2Z28998;;184778;;;
RO;033;C2Z29019;;412487;;;
RO;033;C2Z29020;;437236;;;
RO;033;C2Z29021;;412487;;;
RO;033;C2Z29022;;437236;;;
RO;033;C2Z29103;;54562;;;
RO;033;C2Z29107;;75106;;;
RO;033;C2Z29108;;75106;;;
RO;033;C2Z29109;;74220;;;
RO;033;C2Z29110;;587938;;;
RO;033;C2Z29111;;563505;;;
RO;033;C2Z29115;;159526;;;
RO;033;C2Z29117;;159526;;;
RO;033;C2Z29118;;40563;;;
RO;033;C2Z29132;;65641;;;
RO;033;C2Z29182;;31107;;;
RO;033;C2Z29186;;109631;;;
RO;033;C2Z29189;;77429;;;
RO;033;C2Z29196;;0;;;
RO;033;C2Z29265;;490499;;;
RO;033;C2Z29266;;490499;;;
RO;033;C2Z29301;;32068;;;
RO;033;C2Z29302;;10545;;;
RO;033;C2Z2941;;182740;;;
RO;033;C2Z29454;;145772;;;
RO;033;C2Z29455;;75462;;;
RO;033;C2Z29463;;7230;;;
RO;033;C2Z29464;;50041;;;
RO;033;C2Z29501;;42236;;;
RO;033;C2Z29536;;17077;;;
RO;033;C2Z2954;;75208;;;
RO;033;C2Z29543;;53627;;;
RO;033;C2Z29545LEG;;50401;;;
RO;033;C2Z29546LEG;;50401;;;
RO;033;C2Z29556;;201905;;;
RO;033;C2Z29557;;201905;;;
RO;033;C2Z29596;;460650;;;
RO;033;C2Z29597;;466671;;;
RO;033;C2Z29621;;69744;;;
RO;033;C2Z29673;;344406;;;
RO;033;C2Z29694LEG;;922040;;;
RO;033;C2Z29790;;363091;;;
RO;033;C2Z29872;;74043;;;
RO;033;C2Z29873;;17749;;;
RO;033;C2Z29874;;3306;;;
RO;033;C2Z2989;;67168;;;
RO;033;C2Z29894;;48377;;;
RO;033;C2Z2990;;213532;;;
RO;033;C2Z29900;;264752;;;
RO;033;C2Z29903;;9931;;;
RO;033;C2Z2994;;336388;;;
RO;033;C2Z2995;;331987;;;
RO;033;C2Z29957;;149665;;;
RO;033;C2Z29958;;149665;;;
RO;033;C2Z29961;;398390;;;
RO;033;C2Z29966;;457945;;;
RO;033;C2Z29968;;477555;;;
RO;033;C2Z29980;;171001;;;
RO;033;C2Z29984;;100750;;;
RO;033;C2Z30000;;356879;;;
RO;033;C2Z30016;;71101;;;
RO;033;C2Z30035;;68302;;;
RO;033;C2Z30041;;60551;;;
RO;033;C2Z3027SEL;;56263;;;
RO;033;C2Z3029SEL;;56263;;;
RO;033;C2Z30503;;44879;;;
RO;033;C2Z3051;;333344;;;
RO;033;C2Z30548;;237360;;;
RO;033;C2Z30549;;237360;;;
RO;033;C2Z30554;;152589;;;
RO;033;C2Z30561SEL;;235816;;;
RO;033;C2Z30572;;25572;;;
RO;033;C2Z30601;;1591880;;;
RO;033;C2Z30628;;39633;;;
RO;033;C2Z30630;;15992;;;
RO;033;C2Z30632;;15992;;;
RO;033;C2Z3065;;23200;;;
RO;033;C2Z3066;;19431;;;
RO;033;C2Z30675;;128467;;;
RO;033;C2Z30676;;128467;;;
RO;033;C2Z30686;;241476;;;
RO;033;C2Z30688;;241476;;;
RO;033;C2Z30691;;53636;;;
RO;033;C2Z30758PEC;;227526;;;
RO;033;C2Z30770;;134078;;;
RO;033;C2Z3079;;54798;;;
RO;033;C2Z30809;;67186;;;
RO;033;C2Z30810;;137793;;;
RO;033;C2Z30911;;39103;;;
RO;033;C2Z30976;;347699;;;
RO;033;C2Z30984;;89968;;;
RO;033;C2Z31027;;634077;;;
RO;033;C2Z31029;;484149;;;
RO;033;C2Z31031;;634077;;;
RO;033;C2Z31033;;484149;;;
RO;033;C2Z31071;;1096325;;;
RO;033;C2Z31092;;124916;;;
RO;033;C2Z31323;;15031;;;
RO;033;C2Z31324;;15031;;;
RO;033;C2Z3205;;113222;;;
RO;033;C2Z3214;;1370;;;
RO;033;C2Z3215;;103824;;;
RO;033;C2Z3225PVJ;;2380;;;
RO;033;C2Z3231JMN;;31285;;;
RO;033;C2Z3231LEG;;36176;;;
RO;033;C2Z3232JMN;;31285;;;
RO;033;C2Z3232LEG;;34458;;;
RO;033;C2Z3233SEL;;51687;;;
RO;033;C2Z3234SEL;;34458;;;
RO;033;C2Z3252;;38761;;;
RO;033;C2Z3316;;129873;;;
RO;033;C2Z3320;;38761;;;
RO;033;C2Z3321;;38761;;;
RO;033;C2Z3336;;63991;;;
RO;033;C2Z3338;;99797;;;
RO;033;C2Z3343;;9041;;;
RO;033;C2Z3347;;86488;;;
RO;033;C2Z3349;;31183;;;
RO;033;C2Z3354;;213781;;;
RO;033;C2Z3355;;213781;;;
RO;033;C2Z3371;;321155;;;
RO;033;C2Z3414;;146079;;;
RO;033;C2Z3414E;;0;;;
RO;033;C2Z3415;;269923;;;
RO;033;C2Z3415E;;0;;;
RO;033;C2Z3447;;34574;;;
RO;033;C2Z3451;;15164;;;
RO;033;C2Z3452;;25723;;;
RO;033;C2Z3479;;52835;;;
RO;033;C2Z3481;;18185;;;
RO;033;C2Z3482;;16899;;;
RO;033;C2Z3509XXX;;44461;;;
RO;033;C2Z3515;;16993;;;
RO;033;C2Z3516;;1935;;;
RO;033;C2Z3523;;107820;;;
RO;033;C2Z3525;;105702;;;
RO;033;C2Z3569;;16744;;;
RO;033;C2Z3570;;47295;;;
RO;033;C2Z3571;;19538;;;
RO;033;C2Z3572;;84397;;;
RO;033;C2Z3574;;413657;;;
RO;033;C2Z3575;;19538;;;
RO;033;C2Z3576;;29314;;;
